DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",8q24.11,8,117172786,SLC30A8,SLC30A8,,,ENSG00000164756,,,rs3802177-G,rs3802177,0.0,3802177,3_prime_UTR_variant,0.0,0.662967097343608,1e-21,21.0,,1.14,[1.11-1.17],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",9p24.2,9,4292083,GLIS3,GLIS3,,,ENSG00000107249,,,rs10758593-A,rs10758593,0.0,10758593,intron_variant,0.0,0.424978205720837,3e-07,6.522878745280337,,1.06,[1.04-1.09],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",9p21.3,9,22134095,CDKN2A/B,CDKN2B-AS1 - DMRTA1,ENSG00000240498,ENSG00000176399,,5992.0,312729.0,rs10811661-T,rs10811661,0.0,10811661,intergenic_variant,1.0,0.824988872842347,4e-27,26.39794000867204,,1.18,[1.15-1.22],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",9q21.31,9,79290675,TLE4,KRT18P24 - CHCHD2P9,ENSG00000226234,ENSG00000186940,,253107.0,100629.0,rs17791513-A,rs17791513,0.0,17791513,intergenic_variant,1.0,0.910610002991984,3e-07,6.522878745280337,,1.12,[1.07-1.17],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",9q21.32,9,81694033,TLE1,TLE1-DT,,,ENSG00000233926,,,rs2796441-G,rs2796441,0.0,2796441,intron_variant,0.0,0.574668679623249,5e-09,8.301029995663981,,1.07,[1.05-1.10],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",10p13,10,12265895,"CDC123, CAMK1D",CDC123 - RN7SL198P,ENSG00000151465,ENSG00000264036,,15306.0,62237.0,rs11257655-T,rs11257655,0.0,11257655,TF_binding_site_variant,1.0,0.231035682630139,2e-06,5.698970004336019,,1.07,[1.04-1.10],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",10q22.3,10,79182874,ZMIZ1,ZMIZ1,,,ENSG00000108175,,,rs12571751-A,rs12571751,0.0,12571751,intron_variant,0.0,0.517057010272647,1e-10,10.0,,1.08,[1.05-1.10],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",10q23.33,10,92703125,"HHEX, IDE",HHEX - Y_RNA,ENSG00000152804,ENSG00000238723,,7478.0,7374.0,rs1111875-C,rs1111875,0.0,1111875,intergenic_variant,1.0,0.581455301385325,2e-19,18.69897000433602,,1.11,[1.09-1.14],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",10q25.2,10,112998590,TCF7L2,TCF7L2,,,ENSG00000148737,,,rs7903146-T,rs7903146,0.0,7903146,intron_variant,0.0,0.268379563153031,1e-139,139.0,,1.39,[1.35-1.42],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",11p15.4,11,2825839,KCNQ1,KCNQ1,,,ENSG00000053918,,,rs163184-G,rs163184,0.0,163184,intron_variant,0.0,0.498159618830787,1e-11,11.0,,1.09,[1.06-1.11],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",11p15.5,11,2670270,KCNQ1,"KCNQ1, KCNQ1OT1",,,"ENSG00000053918, ENSG00000269821",,,rs231361-A,rs231361,0.0,231361,non_coding_transcript_exon_variant,0.0,0.285885252458384,1e-09,9.0,,1.09,[1.06-1.12],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",11p15.1,11,17387083,KCNJ11,KCNJ11,,,ENSG00000187486,,,rs5215-C,rs5215,0.0,5215,missense_variant,0.0,0.407702923283646,9e-10,9.045757490560677,,1.07,[1.05-1.10],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",11q13.4,11,72722053,ARAP1,ARAP1,,,ENSG00000186635,,,rs1552224-A,rs1552224,0.0,1552224,5_prime_UTR_variant,0.0,0.81360202878336,2e-10,9.69897000433602,,1.11,[1.07-1.14],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",11q14.3,11,92975544,MTNR1B,MTNR1B,,,ENSG00000134640,,,rs10830963-G,rs10830963,0.0,10830963,intron_variant,0.0,0.306095573006719,5e-13,12.30102999566398,,1.1,[1.07-1.13],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",12p13.32,12,4265207,CCND2,CCND2-AS1,,,ENSG00000255920,,,rs11063069-G,rs11063069,0.0,11063069,intron_variant,0.0,0.214449806025106,3e-07,6.522878745280337,,1.08,[1.05-1.11],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",12p11.22,12,27812217,KLHDC5,RN7SKP15 - PTHLH,ENSG00000201612,ENSG00000087494,,5827.0,145867.0,rs10842994-C,rs10842994,0.0,10842994,intergenic_variant,1.0,0.80113799137792,6e-10,9.221848749616356,,1.1,[1.06-1.13],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",12q14.3,12,65818538,HMGA2,"RPSAP52, RPSAP52",,,"ENSG00000293176, ENSG00000241749",,,rs2261181-T,rs2261181,0.0,2261181,intron_variant,0.0,0.100953558127083,1e-09,9.0,,1.13,[1.08-1.17],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",12q15,12,71039513,"TSPAN8, LGR5",PTPRR - TSPAN8,ENSG00000153233,ENSG00000127324,,118775.0,85572.0,rs7955901-C,rs7955901,0.0,7955901,intron_variant,1.0,0.446519035882972,7e-09,8.154901959985743,,1.07,[1.05-1.10],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",12q24.31,12,120989098,HNF1A,HNF1A,,,ENSG00000135100,,,rs12427353-G,rs12427353,0.0,12427353,intron_variant,0.0,0.794085916842299,7e-08,7.154901959985743,,1.08,[1.05-1.12],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",13q31.1,13,80143021,SPRY2,LINC01080 - SPRY2,ENSG00000281721,ENSG00000136158,,114738.0,192955.0,rs1359790-G,rs1359790,0.0,1359790,intergenic_variant,1.0,0.718542080796193,1e-08,8.0,,1.08,[1.05-1.10],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",15q22.2,15,62090956,C2CD4A,NPM1P47 - C2CD4B,ENSG00000259466,ENSG00000205502,,7651.0,72579.0,rs4502156-T,rs4502156,0.0,4502156,intergenic_variant,1.0,0.518359419543052,2e-06,5.698970004336019,,1.06,[1.03-1.08],"Affymetrix, Illumina [up to 2500000] (imputed)",N
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",15q24.3,15,77540420,HMG20A,HMG20A - LINGO1,ENSG00000140382,ENSG00000169783,,54813.0,72607.0,rs7177055-A,rs7177055,0.0,7177055,intergenic_variant,1.0,0.678861782001094,5e-09,8.301029995663981,,1.08,[1.05-1.10],"Affymetrix, Illumina [up to 2500000] (imputed)",N
